rd_ad,room_id,uid,score,dt
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,24197884,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,49226088,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214388782,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,186371353,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,9423708,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,49665429,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26384057,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18409550,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,34320919,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,170870349,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,37899680,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,169800423,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212530630,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,145512660,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22046150,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,28811834,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45682269,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,55766257,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10137962,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26488653,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,71656990,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,41355802,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11590315,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213393405,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,188976512,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45927497,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17861832,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,139992549,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214359682,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,132745639,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,5715964,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,200174487,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,53770370,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,9272461,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26798971,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,140366462,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108111829,1700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,20050239,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206025447,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,13951999,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,63947409,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,142409806,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,50885457,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212315291,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212710755,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,173798294,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,179630243,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,175278708,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,176739277,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,200768165,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212885862,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48313727,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15505265,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,127933145,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,111860777,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26206422,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,101033939,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,93710153,3100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,173130993,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,131921471,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,47209493,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2498627,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11612863,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,192658064,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,192135585,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212957213,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,35626393,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,159380643,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212878794,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,157603706,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,58801325,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213083128,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,199377083,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,155263748,3100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,149036108,900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2957066,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,85653372,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,55422896,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,175045105,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,39043823,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213590163,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11759002,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45566146,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,20767979,100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16508794,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,47444596,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,57270202,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,27408232,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,211636367,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18337368,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18348338,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210126478,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,116797394,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22470483,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212675484,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,34521370,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26211810,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,163414136,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,199233455,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17083302,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213969266,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,31001353,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,31648603,3100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,144795567,1900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108372116,4400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213103247,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,190596767,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45025592,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213996046,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,13591438,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,114973243,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,204220009,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45933385,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,191949148,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,90066347,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17473205,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213088143,700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,59292325,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,55550347,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213095656,800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,32642471,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,130424945,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48138269,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26014102,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15026980,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38066907,1100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,140208922,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213924374,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,168045961,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,187711946,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,130400954,1800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,186249505,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213801052,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213134648,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212772862,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212732458,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11956251,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26648575,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214353679,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212445623,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,168189127,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,170049811,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,150399605,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214260160,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36815748,1800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,202810333,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,182480903,3300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213124912,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212742858,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10059935,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212705751,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,23130774,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,82948419,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213132158,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,172807021,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,162282970,3300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15035912,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,31065846,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212466758,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213090027,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16387912,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,39331881,300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16353190,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213467649,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213251515,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,35365184,1600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,202237416,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,20923435,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,94620668,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,1574932,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,104703035,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36315194,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22797670,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,189047312,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,57646059,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,1874059,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,107130934,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,90070321,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17614064,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213067972,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213098435,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36554718,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213123518,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,24997696,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,73278809,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4166004,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,63780348,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,101627693,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,203775083,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,28778059,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15924536,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,190801130,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214539870,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,51826630,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61041867,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,207332558,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,33391444,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,147274243,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,84041677,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,9049954,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17951360,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,205301982,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2382126,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11781774,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48709854,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,199843406,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61324994,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38505307,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213278740,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212502980,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,71674984,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16641974,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,13348951,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213025021,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214746792,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,87152456,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,86030770,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,170264719,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,192981663,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213026915,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11801578,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,200083942,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213105995,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,102820222,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,208560859,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,207040997,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,47118122,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,708445,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,129158606,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15128753,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213229844,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,182503869,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213047321,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48366712,700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,3148385,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,40456450,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,181595637,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212387192,1900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,183065442,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214382341,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213792012,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,20605072,3100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26916184,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,94641462,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61761895,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,198914580,4300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,172819395,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16050033,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,99287618,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,49329052,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,53650226,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17149489,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,150428140,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,89117762,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17700808,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,20207408,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,136450389,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,89894346,1700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,671879,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,9494454,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214171712,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,40773098,800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,12320071,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,34213868,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,148948517,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212530317,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212891535,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,183702543,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,194034239,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212895970,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,205003192,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,37685777,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,21048563,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,73110689,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,187216385,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,64046300,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,15350930,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,35656239,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,39858640,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,117294541,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,207149275,4400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6391958,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213742273,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,184706998,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212599235,100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213735222,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,29878898,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,132578667,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11109132,5300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212322877,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213000357,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,21644943,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2287001,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212686526,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,75842808,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10018793,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,205587532,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,64452247,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,3908311,400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,116747565,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,74151087,5300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48078148,2900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45842088,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213060045,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,111592762,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,75838573,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214728469,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213060195,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,82746557,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108020143,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,33611905,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,144177490,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,8764286,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6106276,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213626424,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212445293,4300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,5380550,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206173364,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108065825,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212406826,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206183249,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,148287132,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,43287918,1300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,8839428,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10454091,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45422384,200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,1333311,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,52318535,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,181717891,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,53191704,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,47747413,2800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,168412581,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213543865,4600.0,20180801
