res
"107269911,39"
"11767512,12"
"212804042,2"
"48476057,4"
"84268550,37"
"40317569,35"
"100743904,48"
"172928876,57"
"57609752,55"
"81012513,35"
"34499796,21"
"173365271,45"
"17266509,44"
"212664502,45"
"38583659,30"
"213016336,52"
"212557156,35"
"48530271,36"
"213194622,30"
"188162172,30"
"73185509,57"
"128159995,26"
"53374043,30"
"213706391,40"
"45182450,9"
"31440714,47"
"212834297,50"
"46659741,57"
"5243688,34"
"56171070,50"
"213102742,30"
"213425293,25"
"44106675,35"
"212691829,36"
"209454606,2"
"87855893,46"
"171667195,43"
"213169005,46"
"45169868,11"
"15203450,53"
"213158350,15"
"101253820,40"
"22599531,45"
"82666367,20"
"143566463,35"
"17619186,35"
"212505599,30"
"202509262,30"
"213275953,35"
"75352907,16"
"212622660,59"
"152776419,35"
"59303950,32"
"76396409,35"
"174980171,40"
"25157816,15"
"212986223,12"
"138057692,55"
"28606755,12"
"193654558,45"
"62930800,36"
"16780373,35"
"140577625,45"
"25161347,55"
"205863601,46"
"213171507,59"
"411452,17"
"213190395,55"
"189052689,35"
"160356546,5"
"155326015,50"
"19998855,47"
"17208231,45"
"188277829,5"
"171000730,15"
"110118841,47"
"90373576,50"
"191971944,35"
"108469690,36"
"144149882,44"
"12568361,50"
"213144352,1"
"130648713,30"
"65607004,35"
"140862163,30"
"34787562,51"
"61913135,36"
"81598095,54"
"46406852,30"
"66856623,40"
"191115095,40"
"150559739,6"
"212728699,30"
"1022904,11"
"212437256,50"
"54495656,45"
"213398645,58"
"25355468,5"
"178470934,10"
"214366755,56"
"174472673,50"
"28702232,25"
"61603612,35"
"63408343,45"
"187855975,35"
"65752159,48"
"153950902,35"
"54139056,43"
"212656165,8"
"213117600,5"
"167103837,14"
"124890465,30"
"82862975,54"
"213035047,59"
"4755240,41"
"22983070,40"
"212659887,55"
"78703117,35"
"62518302,5"
"24136376,55"
"213193947,15"
"191790416,15"
"212763995,21"
"213913887,45"
"2732902,59"
"149086323,37"
"212480572,28"
"57317132,54"
"214171402,30"
"214204550,45"
"46006172,35"
"213378836,35"
"213888057,56"
"102703365,54"
"197313748,35"
"212509037,54"
"213385288,26"
"53784863,54"
"51714846,32"
"100730443,56"
"89863700,42"
